起运港,目的港,箱型,海运费USD,附加费USD,运输天数,运价有效期,数据来源
Busan,Manzanillo,40RF,11200,150,32,MOCK (replace with real 运价有效期),MOCK
Busan,Manzanillo,40OT,7560,150,32,MOCK (replace with real 运价有效期),MOCK
Busan,Manzanillo,40FR,8120,150,32,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",20GP,3320,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",40GP,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",40HQ,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",40RF,6650,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",40OT,4490,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Mex",40FR,4820,150,19,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",20GP,4720,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",40GP,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",40HQ,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",40RF,9450,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",40OT,6380,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,"Manzanillo, Pa",40FR,6850,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,20GP,3680,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,40GP,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,40HQ,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,40RF,7350,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,40OT,4960,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,Melbourne,40FR,5330,150,21,MOCK (replace with real 运价有效期),MOCK
Busan,New York,20GP,4380,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,New York,40GP,4750,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,New York,40HQ,4750,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,New York,40RF,8750,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,New York,40OT,5910,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,New York,40FR,6340,150,25,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,20GP,3850,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,40GP,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,40HQ,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,40RF,7700,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,40OT,5200,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Nhava Sheva,40FR,5580,150,22,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Ningbo,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,20GP,4720,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,40GP,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,40HQ,5130,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,40RF,9450,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,40OT,6380,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Norfolk,40FR,6850,150,27,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,20GP,4900,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,40GP,5320,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,40HQ,5320,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,40RF,9800,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,40OT,6620,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Panama Canal,40FR,7100,150,28,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,20GP,2450,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,40GP,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,40HQ,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,40RF,4900,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,40OT,3310,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Kelang,40FR,3550,150,14,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,20GP,1750,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,40GP,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,40HQ,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,40RF,3500,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,40OT,2360,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Port Klang West,40FR,2540,150,10,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Qingdao,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,20GP,4550,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,40GP,4940,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,40HQ,4940,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,40RF,9100,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,40OT,6140,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Savannah,40FR,6600,150,26,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,20GP,4200,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,40GP,4560,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,40HQ,4560,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,40RF,8400,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,40OT,5670,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Seattle,40FR,6090,150,24,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shanghai,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Shekou,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,20GP,2100,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,40GP,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,40HQ,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,40RF,4200,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,40OT,2840,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Singapore,40FR,3040,150,12,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Tianjin,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,40GP,570,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,40HQ,570,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,40RF,1050,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,40OT,710,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Xiamen,40FR,760,150,3,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantai,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,20GP,1220,150,7,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,40GP,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,40HQ,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,40RF,2450,150,7,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,40OT,1650,150,7,MOCK (replace with real 运价有效期),MOCK
Busan,Yantian,40FR,1780,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Busan,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,20GP,2100,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,40GP,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,40HQ,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,40RF,4200,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,40OT,2840,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colombo,40FR,3040,150,12,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,20GP,6300,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,40GP,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,40HQ,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,40RF,12600,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,40OT,8500,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Colon,40FR,9140,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Haiphong,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,20GP,7000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,40GP,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,40HQ,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,40RF,14000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,40OT,9450,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Halifax,40FR,10150,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Hong Kong,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,20GP,7000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,40GP,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,40HQ,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,40RF,14000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,40OT,9450,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Houston,40FR,10150,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Kaohsiung,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,20GP,3680,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,40GP,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,40HQ,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,40RF,7350,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,40OT,4960,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Long Beach,40FR,5330,150,21,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,20GP,3850,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,40GP,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,40HQ,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,40RF,7700,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,40OT,5200,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Los Angeles,40FR,5580,150,22,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,40GP,570,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,40HQ,570,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,40RF,1050,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,40OT,710,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Nansha,40FR,760,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,20GP,6300,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,40GP,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,40HQ,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,40RF,12600,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,40OT,8500,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,New York,40FR,9140,150,36,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,20GP,1220,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,40GP,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,40HQ,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,40RF,2450,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,40OT,1650,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Ningbo,40FR,1780,150,7,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,20GP,7000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,40GP,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,40HQ,7600,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,40RF,14000,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,40OT,9450,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Norfolk,40FR,10150,150,40,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Osaka,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,40GP,570,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,40HQ,570,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,40RF,1050,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,40OT,710,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Port Kelang,40FR,760,150,3,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,20GP,5250,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,40GP,5700,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,40HQ,5700,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,40RF,10500,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,40OT,7090,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Rotterdam,40FR,7610,150,30,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,20GP,7350,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,40GP,7980,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,40HQ,7980,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,40RF,14700,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,40OT,9920,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Savannah,40FR,10660,150,42,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shanghai,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Cai Mep,Shekou,20GP,520,150,3,MOCK (replace with real 运价有效期),MOCK
